rating,company name,headquarters,founded,company_age,type of ownership,industry,sector,revenue,competitors,min_salary,max_salary,avg_salary,job_state,same_state,job_title,job_level,python,excel,sql,tableau,aws,spark,hadoop,azure,segment
0.0,Sophinea,NA,0,0,NA,NA,NA,Unknown / Non-Applicable,NA,95000,119000,107000.0,Chantilly,0,Data scientist,NA,0,0,1,0,0,0,0,0,Small
4.7,CRS Group,Itasca,1994,30,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),NA,95000,119000,107000.0,Chicago,0,Data scientist,NA,0,0,0,0,0,0,0,0,Middle
3.5,Blackstone Talent Group,San Francisco,1998,26,Company - Private,Consulting,Business Services,$25 to $50 million (USD),NA,95000,119000,107000.0,San Francisco,1,Data scientist,NA,1,0,0,0,1,0,0,0,Middle
5.0,Phoenix Operations Group,Woodbine,2011,13,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),NA,95000,119000,107000.0,Baltimore,0,Data scientist,NA,1,0,0,0,0,1,0,0,Small
4.1,Roche,Basel,1896,128,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, AstraZeneca, Siemens Healthineers",212000,331000,271500.0,Pleasanton,0,Data scientist,Senior,1,1,1,0,0,1,1,0,Corporate
4.0,AstraZeneca,Cambridge,1913,111,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",212000,331000,271500.0,Wilmington,0,Data scientist,NA,1,0,1,0,0,0,1,0,Corporate
3.6,Creative Circle,Los Angeles,2002,22,Company - Public,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,"Aquent, 24 Seven Talent",212000,331000,271500.0,NA,0,Data scientist,NA,1,0,1,0,0,0,0,0,Middle
5.0,Blue Horizon Tek Solutions,Coconut Creek,1987,37,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,NA,212000,331000,271500.0,New York,0,Data scientist,NA,1,1,0,0,0,0,0,0,Small
3.5,Maxar Technologies,Westminster,0,0,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),NA,212000,331000,271500.0,Herndon,0,Data scientist,Senior,1,1,1,0,0,0,0,0,Corporate
4.7,Sharpedge Solutions Inc,Lombard,0,0,Company - Private,Publishing,Media,Less than $1 million (USD),NA,212000,331000,271500.0,Seattle,0,Data scientist,NA,1,1,1,0,1,1,1,1,NA
3.5,Maxar Technologies,Westminster,0,0,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),NA,212000,331000,271500.0,Herndon,0,Data scientist,NA,1,0,1,1,0,1,1,0,Corporate
3.6,Alaka`ina Foundation Family of Companies,Honolulu,0,0,Government,NA,NA,Unknown / Non-Applicable,NA,212000,331000,271500.0,Fort Sam Houston,0,Data scientist,NA,1,0,1,0,0,0,0,0,Middle
3.9,Southwest Research Institute,San Antonio,1947,77,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",212000,331000,271500.0,Oklahoma City,0,NA,NA,1,1,0,0,0,0,0,0,Corporate
2.7,Hexagon US Federal,Chantilly,2010,14,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,NA,212000,331000,271500.0,Lexington Park,0,Data scientist,NA,0,1,0,0,1,0,0,0,Middle
4.8,Klaviyo,Boston,2012,12,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,NA,212000,331000,271500.0,Boston,1,NA,NA,1,0,0,0,0,0,0,0,Middle
0.0,Monte Rosa Therapeutics,NA,0,0,NA,NA,NA,NA,NA,212000,331000,271500.0,Cambridge,0,NA,Senior,0,1,0,0,0,0,0,0,NA
4.0,Comtech Global Inc,Columbus,0,0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),NA,212000,331000,271500.0,Washington,0,Data scientist,NA,1,0,1,1,1,1,1,1,Middle
3.8,"Aveshka, Inc.",Arlington,2010,14,Company - Public,IT Services,Information Technology,$10 to $25 million (USD),NA,212000,331000,271500.0,Washington,0,Data scientist,NA,1,1,1,0,0,1,0,0,Middle
4.2,10x Genomics,Pleasanton,2012,12,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,212000,331000,271500.0,Raleigh,0,Manager,NA,0,1,0,0,0,0,0,0,Middle
3.9,Southwest Research Institute,San Antonio,1947,77,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",212000,331000,271500.0,Dayton,0,NA,NA,1,1,0,0,0,0,0,0,Corporate
0.0,CompuForce,New York,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,212000,331000,271500.0,New York,1,Data scientist,NA,0,1,0,0,1,1,1,0,NA
4.5,Smith Hanley Associates,New York,1980,44,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,"Kforce, PageGroup, Robert Half",212000,331000,271500.0,Washington,0,Data scientist,NA,1,0,1,0,0,0,0,0,Small
3.5,Allen Institute,Seattle,2003,21,Nonprofit Organization,Research & Development,Business Services,$100 to $500 million (USD),NA,212000,331000,271500.0,Seattle,1,MLE,NA,0,0,0,0,0,0,0,0,Middle
2.7,1-800-Flowers,Carle Place,1976,48,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD),NA,212000,331000,271500.0,New York,0,Data scientist,NA,1,1,1,1,0,0,0,0,Corporate
3.5,Aptive,Alexandria,2012,12,Company - Private,Consulting,Business Services,$25 to $50 million (USD),NA,212000,331000,271500.0,Washington,0,Data scientist,NA,1,1,1,1,0,0,0,0,Middle
4.9,The Mom Project,Chicago,2016,8,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,NA,66000,112000,89000.0,Longmont,0,Data scientist,NA,1,0,0,0,1,1,1,0,Small
3.6,Powertek,Rockville,2001,23,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),NA,66000,112000,89000.0,Washington,0,Data scientist,NA,0,0,0,0,0,0,0,0,Middle
5.0,JCD Staffing,Germantown,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,66000,112000,89000.0,Washington,0,Data scientist,NA,1,1,1,1,0,0,0,0,Small
3.1,Bayside Solutions,Pleasanton,2001,23,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),NA,66000,112000,89000.0,Sunnyvale,0,Data scientist,NA,1,1,1,1,0,0,0,0,Small
3.9,Thumbtack,San Francisco,2009,15,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,NA,66000,112000,89000.0,San Francisco,1,Data engineer,Senior,1,1,0,0,1,0,0,0,Middle
3.4,"MILVETS Systems Technology, Inc.",Orlando,1986,38,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),NA,66000,112000,89000.0,Patuxent,0,Data scientist,NA,0,1,0,0,0,0,0,0,Middle
4.1,Apple,Cupertino,1976,48,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Google, Microsoft, Samsung Electronics",66000,112000,89000.0,Santa Clara,0,MLE,NA,0,0,0,0,0,0,0,0,Corporate
4.1,Kforce,Tampa,1966,58,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),NA,66000,112000,89000.0,Fairfax,0,Data scientist,NA,0,0,0,0,0,0,0,0,Corporate
3.5,Evolve Vacation Rental,Denver,2011,13,Company - Private,Travel Agencies,Travel & Tourism,Unknown / Non-Applicable,NA,66000,112000,89000.0,Denver,1,Data scientist,Senior,1,0,1,0,0,0,0,0,Middle
4.3,The Buffalo Group,Reston,2010,14,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",66000,112000,89000.0,Fort Belvoir,0,Analyst,Senior,1,0,0,0,0,0,0,0,Middle
4.4,OppLoans,Chicago,2012,12,Company - Private,Lending,Finance,$100 to $500 million (USD),NA,66000,112000,89000.0,Chicago,1,Analyst,NA,1,0,1,0,0,0,0,0,Middle
3.8,AgreeYa Solutions,Folsom,1999,25,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),NA,66000,112000,89000.0,Thousand Oaks,0,Data scientist,NA,1,1,1,0,0,0,0,0,Corporate
3.7,Carolina Power & Light Co,Raleigh,1908,116,Subsidiary or Business Segment,Energy,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,"South Carolina Electric & Gas, Virginia Electric and Power",66000,112000,89000.0,McLean,0,Data scientist,NA,1,1,1,0,0,0,0,0,Corporate
3.9,Southwest Research Institute,San Antonio,1947,77,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",66000,112000,89000.0,San Antonio,1,NA,NA,1,1,1,0,0,0,0,0,Corporate
3.9,Brillient,Reston,2006,18,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),NA,66000,112000,89000.0,Silver Spring,0,Data scientist,NA,1,1,0,0,0,0,0,0,Middle
3.7,MassMutual,Springfield,1851,173,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),NA,66000,112000,89000.0,Boston,0,NA,NA,0,1,1,0,0,1,1,0,Corporate
2.9,Xator Corporation,Reston,0,0,Contract,IT Services,Information Technology,$25 to $50 million (USD),NA,66000,112000,89000.0,Washington,0,Data scientist,NA,0,0,0,0,0,0,0,0,Middle
4.6,HAN IT Staffing Inc.,Totowa,2012,12,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,66000,112000,89000.0,New York,0,Data scientist,NA,1,1,1,0,0,0,0,0,Middle
3.4,Infinitive Inc,Cedar Rapids,1997,27,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),NA,66000,112000,89000.0,McLean,0,Data scientist,NA,1,1,1,0,1,1,1,1,Middle
4.0,Travelers,Hartford,1853,171,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),NA,66000,112000,89000.0,Hartford,1,Data engineer,NA,1,0,1,0,1,1,0,0,Corporate
3.3,Amyris,Emeryville,2003,21,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),NA,128000,201000,164500.0,Emeryville,1,Data scientist,NA,1,0,0,0,1,0,0,0,Middle
4.3,Lightspeed Systems,Austin,1999,25,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),NA,128000,201000,164500.0,Austin,1,Data scientist,NA,1,0,1,0,1,1,0,0,Middle
3.9,Thumbtack,San Francisco,2009,15,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,NA,128000,201000,164500.0,San Francisco,1,Data scientist,Senior,1,1,0,0,0,1,1,0,Middle
3.6,Twitch,San Francisco,2011,13,Subsidiary or Business Segment,Internet,Information Technology,Unknown / Non-Applicable,NA,128000,201000,164500.0,San Francisco,1,Analyst,Senior,1,0,1,1,0,0,0,0,Corporate
4.7,New Relic,San Francisco,2008,16,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"AppDynamics, Datadog, Dynatrace",128000,201000,164500.0,Portland,0,MLE,NA,1,0,0,0,0,0,0,0,Corporate
3.6,Biogen,Cambridge,1978,46,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),NA,128000,201000,164500.0,Cambridge,1,NA,NA,0,1,0,0,0,0,0,0,Corporate
0.0,HireAi,NA,0,0,NA,NA,NA,NA,NA,128000,201000,164500.0,San Francisco,0,Data scientist,NA,1,1,1,1,0,1,0,0,NA
3.3,Tempus Labs,Chicago,2015,9,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,128000,201000,164500.0,Redwood City,0,MLE,Senior,1,0,1,0,1,0,0,0,Middle
3.3,ICW Group,San Diego,1972,52,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),"Liberty Mutual Insurance, EMPLOYERS, Travelers",128000,201000,164500.0,San Diego,1,Data scientist,NA,1,0,1,0,0,0,0,0,Middle
3.8,NYSTEC,Rome,1996,28,Nonprofit Organization,Consulting,Business Services,$25 to $50 million (USD),"KPMG, Accenture, Deloitte",128000,201000,164500.0,New York,0,Analyst,NA,1,0,1,0,0,0,0,0,Middle
4.5,E3 Federal Solutions,McLean,2004,20,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,NA,128000,201000,164500.0,Chantilly,0,Data scientist,NA,0,0,0,0,0,0,1,0,Middle
4.5,Kingfisher Systems,Falls Church,2005,19,Company - Private,Federal Agencies,Government,$25 to $50 million (USD),NA,128000,201000,164500.0,Falls Church,1,Data engineer,NA,1,0,1,0,0,0,0,0,Middle
3.4,Peraton,Herndon,2017,7,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),NA,128000,201000,164500.0,Chantilly,0,Data scientist,NA,1,0,1,0,0,1,1,0,Corporate
3.1,Group O,Milan,1974,50,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD),NA,128000,201000,164500.0,Chicago,0,Data scientist,Senior,1,0,0,0,0,0,1,0,Corporate
4.0,Autodesk,San Rafael,1982,42,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),NA,128000,201000,164500.0,San Francisco,0,Manager,NA,1,1,1,0,0,1,1,0,Corporate
3.3,Tempus Labs,Chicago,2015,9,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,128000,201000,164500.0,Chicago,1,NA,NA,0,0,0,0,1,0,0,0,Middle
4.1,CaptiveAire,Raleigh,1976,48,Company - Private,Industrial Manufacturing,Manufacturing,$100 to $500 million (USD),NA,128000,201000,164500.0,Raleigh,1,Data engineer,NA,1,0,1,0,0,1,0,1,Corporate
4.2,LSQ,Orlando,1996,28,Company - Private,Investment Banking & Asset Management,Finance,$100 to $500 million (USD),NA,128000,201000,164500.0,Orlando,1,NA,NA,1,0,1,0,1,1,1,0,Middle
3.9,Temboo,New York,0,0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,128000,201000,164500.0,New York,1,MLE,NA,0,0,1,0,0,0,1,0,Small
0.0,Kibo,Marbella,0,0,Company - Public,NA,NA,Unknown / Non-Applicable,NA,128000,201000,164500.0,Philadelphia,0,Data scientist,NA,1,0,0,0,0,0,0,0,NA
3.3,MITRE,Bedford,1958,66,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",128000,201000,164500.0,McLean,0,Data scientist,NA,1,1,0,1,0,1,1,1,Corporate
3.9,Mars,Mc Lean,1911,113,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),NA,138000,158000,148000.0,NA,0,Data scientist,NA,1,0,0,0,1,1,0,0,Corporate
4.5,"Fullpower Technologies, Inc.",Santa Cruz,2003,21,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),NA,138000,158000,148000.0,Santa Cruz,1,Data scientist,NA,1,0,1,0,1,0,0,0,Middle
4.2,AeroVironment,Simi Valley,1971,53,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"General Atomics, Boeing, Northrop Grumman",138000,158000,148000.0,Simi Valley,1,MLE,Senior,1,1,0,0,1,0,0,0,Middle
3.5,Maxar Technologies,Westminster,0,0,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),NA,138000,158000,148000.0,Herndon,0,Data scientist,NA,1,0,0,0,0,0,0,0,Corporate
4.0,Dynetics,Huntsville,1974,50,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),NA,138000,158000,148000.0,Huntsville,1,NA,NA,1,0,0,0,0,0,0,0,Corporate
4.5,Systems & Technology Research,Woburn,2010,14,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),NA,138000,158000,148000.0,Woburn,1,NA,NA,0,0,0,0,0,0,0,0,Middle
4.5,Novetta,Mc Lean,2012,12,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",138000,158000,148000.0,Herndon,0,Analyst,Senior,1,1,1,0,0,0,0,0,Middle
3.8,Applied Research Laboratories,Austin,0,0,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,NA,138000,158000,148000.0,Austin,1,NA,NA,1,0,0,0,1,0,0,0,Middle
3.9,Navy Federal Credit Union,Vienna,1933,91,Other Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,NA,138000,158000,148000.0,Merrifield,0,Data engineer,NA,0,0,1,1,0,0,0,1,Corporate
2.0,Conagen,Bedford,0,0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,138000,158000,148000.0,New Bedford,0,NA,NA,0,0,0,0,0,0,0,0,Middle
4.8,Alector,South San Francisco,2013,11,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,138000,158000,148000.0,South San Francisco,1,NA,NA,0,1,0,0,1,0,0,0,Middle
3.9,Navy Federal Credit Union,Vienna,1933,91,Other Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,NA,138000,158000,148000.0,Merrifield,0,Analyst,NA,0,0,1,1,0,1,0,0,Corporate
3.3,Reynolds American,Winston-Salem,1875,149,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),NA,138000,158000,148000.0,Winston-Salem,1,NA,Senior,0,1,0,0,0,0,0,0,Corporate
3.3,MITRE,Bedford,1958,66,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",138000,158000,148000.0,Bedford,1,Data scientist,Senior,1,1,1,0,1,1,1,0,Corporate
5.0,LifeOmic,Indianapolis,2016,8,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,138000,158000,148000.0,Raleigh,0,MLE,Senior,0,0,0,0,1,1,0,1,Middle
4.4,"Homology Medicines, Inc.",Bedford,0,0,Company - Public,NA,NA,Unknown / Non-Applicable,NA,138000,158000,148000.0,New Bedford,0,NA,Senior,0,0,0,0,0,0,0,0,Middle
3.4,Spectrum Communications and Consulting,Chicago,1992,32,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),NA,138000,158000,148000.0,Chicago,1,Data engineer,NA,1,0,1,0,0,0,0,1,Middle
3.3,Inland Empire Health Plan,Rancho Cucamonga,1996,28,Company - Public,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),NA,138000,158000,148000.0,Rancho Cucamonga,1,NA,NA,0,1,1,1,0,0,0,0,Corporate
2.9,Affinity Solutions,New York,1998,26,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",138000,158000,148000.0,New York,1,Data engineer,Senior,1,0,1,1,0,1,1,0,Middle
3.8,Sandia National Laboratories,Albuquerque,1949,75,Government,Federal Agencies,Government,$2 to $5 billion (USD),"Los Alamos National Laboratory, Lawrence Livermore National Laboratory",138000,158000,148000.0,Livermore,0,NA,NA,0,0,0,0,0,0,0,0,Corporate
3.5,Maxar Technologies,Westminster,0,0,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),NA,138000,158000,148000.0,McLean,0,Data engineer,NA,1,0,1,0,1,0,0,0,Corporate
4.0,AstraZeneca,Cambridge,1913,111,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",80000,132000,106000.0,Gaithersburg,0,Data scientist,NA,1,1,1,0,0,0,0,0,Corporate
4.0,Autodesk,San Rafael,1982,42,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),NA,80000,132000,106000.0,San Francisco,0,Data scientist,Senior,1,0,1,0,0,1,1,0,Corporate
3.4,USI,Saint Paul,1998,26,Company - Private,Construction,"Construction, Repair & Maintenance",$100 to $500 million (USD),NA,80000,132000,106000.0,Southfield,0,Data scientist,NA,1,1,1,0,0,0,0,1,Corporate
3.9,GSK,Brentford,1830,194,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",80000,132000,106000.0,Collegeville,0,Data scientist,NA,1,0,1,1,1,0,1,0,Corporate
3.8,CIA,Langley,1947,77,Government,Federal Agencies,Government,Unknown / Non-Applicable,NA,80000,132000,106000.0,Washington,0,Data scientist,NA,0,0,0,0,0,0,0,0,NA
4.5,Maven Wave Partners,Chicago,2008,16,Company - Private,Consulting,Business Services,$50 to $100 million (USD),NA,80000,132000,106000.0,Chicago,1,Data scientist,NA,1,1,1,1,1,0,1,1,Middle
4.3,Ovative Group,Minneapolis,2009,15,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),NA,80000,132000,106000.0,Minneapolis,1,Data scientist,NA,1,0,0,0,0,0,0,0,Middle
3.6,Kognetics,New York,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,80000,132000,106000.0,Gahanna,0,Data scientist,NA,1,1,1,0,0,0,0,0,Small
2.9,Envision Healthcare,Nashville,2005,19,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,NA,80000,132000,106000.0,Nashville,1,Data scientist,NA,1,1,1,1,1,1,1,1,Corporate
2.9,"Pragmatics, Inc.",Reston,1985,39,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),NA,80000,132000,106000.0,NA,0,Data scientist,NA,1,0,0,0,1,0,1,0,Middle
3.2,ConsumerTrack,Los Angeles,2004,20,Company - Private,Internet,Information Technology,$25 to $50 million (USD),NA,80000,132000,106000.0,NA,0,Data scientist,NA,1,1,1,1,0,0,0,0,Middle
4.5,Johns Hopkins University Applied Physics Laboratory,Laurel,1942,82,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"MIT Lincoln Laboratory, Lockheed Martin, Northrop Grumman",80000,132000,106000.0,Laurel,1,NA,NA,0,1,0,0,0,1,0,0,Corporate
5.0,Phoenix Operations Group,Woodbine,2011,13,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),NA,80000,132000,106000.0,Annapolis Junction,0,Data scientist,NA,1,0,0,0,0,1,0,0,Small
3.5,Crossover Health,Aliso Viejo,2010,14,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),NA,80000,132000,106000.0,San Clemente,0,Data scientist,NA,1,1,0,1,0,0,0,0,Small
4.0,Lorven Technologies Inc,Plainsboro,0,0,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),NA,80000,132000,106000.0,New York,0,Data scientist,NA,1,0,1,0,0,0,0,0,Small
4.4,Meridian Knowledge Solutions,Reston,1997,27,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),NA,80000,132000,106000.0,Washington,0,Data scientist,NA,0,1,0,0,0,0,0,0,Middle
4.2,UST Global,Aliso Viejo,1999,25,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"Cognizant Technology Solutions, Infosys, Wipro",80000,132000,106000.0,Atlanta,0,Data scientist,NA,1,1,1,0,1,1,1,1,Corporate
3.2,IMG Systems,Plano,0,0,Company - Private,Consulting,Business Services,$1 to $5 million (USD),NA,80000,132000,106000.0,Plano,1,Data scientist,NA,1,0,0,0,0,0,0,0,Small
3.4,Trident Systems Inc,Fairfax,1985,39,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),NA,80000,132000,106000.0,Fairfax,1,Data scientist,NA,0,0,0,0,0,0,0,0,Middle
4.7,"Tygart Technology, Inc",Fairmont,0,0,Company - Private,NA,NA,$1 to $5 million (USD),NA,80000,132000,106000.0,Washington,0,Data scientist,NA,1,1,1,0,0,0,1,0,Small
3.6,Merrick Bank,South Jordan,1997,27,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,NA,87000,141000,114000.0,NA,0,Data scientist,Senior,1,1,1,0,1,0,0,0,Middle
4.2,ManTech,Herndon,1968,56,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),NA,87000,141000,114000.0,Alexandria,0,Data scientist,Senior,1,0,1,1,0,1,1,0,Corporate
0.0,"GrainBridge, LLC",NA,0,0,NA,NA,NA,NA,NA,87000,141000,114000.0,Omaha,0,Data scientist,NA,1,1,1,0,1,0,0,0,NA
3.2,First Health Group,Bethesda,1853,171,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Humana,87000,141000,114000.0,Wellesley,0,Data scientist,NA,0,0,0,0,0,0,0,0,Corporate
0.0,Sprezzatura Management Consulting,McLean,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,87000,141000,114000.0,Washington,0,Data scientist,NA,0,1,0,0,0,0,0,0,NA
2.8,"Progress Rail, A Caterpillar Company",Albertville,1983,41,Subsidiary or Business Segment,Rail,Transportation & Logistics,$2 to $5 billion (USD),NA,87000,141000,114000.0,Fort Worth,0,Data scientist,NA,1,1,1,0,1,0,0,0,Corporate
4.2,UST Global,Aliso Viejo,1999,25,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"Cognizant Technology Solutions, Infosys, Wipro",87000,141000,114000.0,Atlanta,0,Data scientist,NA,1,1,1,0,1,1,1,1,Corporate
4.5,Axiologic Solutions,Fairfax,2009,15,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,NA,87000,141000,114000.0,Alexandria,0,Data scientist,NA,0,0,0,0,1,0,0,0,Middle
3.0,Indigo Slate,Bellevue,2006,18,Company - Private,Consulting,Business Services,$10 to $25 million (USD),NA,87000,141000,114000.0,Bellevue,1,Data scientist,NA,1,0,1,0,0,1,0,0,Middle
3.3,Cubic,San Diego,1951,73,Company - Public,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"Accenture, Northrop Grumman, Xerox",87000,141000,114000.0,NA,0,Data scientist,NA,1,1,1,0,0,0,1,0,Corporate
4.0,Advanced Bio-Logic Solutions Corp,Westlake Village,0,0,Company - Private,NA,NA,Less than $1 million (USD),NA,87000,141000,114000.0,Thousand Oaks,0,Data scientist,NA,1,0,1,0,0,0,0,0,Small
3.5,Alignment Healthcare,Orange,2013,11,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,NA,87000,141000,114000.0,Orange,1,Data engineer,NA,0,1,1,1,1,1,1,1,Middle
3.5,WGSN,New York,1998,26,Company - Private,Consulting,Business Services,$50 to $100 million (USD),NA,87000,141000,114000.0,Baltimore,0,Data scientist,NA,1,1,1,1,0,1,1,0,Small
3.6,"ISYS Technologies, Inc.",Littleton,1990,34,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),NA,87000,141000,114000.0,Herndon,0,Data scientist,NA,1,0,1,1,0,1,1,0,Middle
3.0,TransVoyant,Alexandria,2012,12,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,87000,141000,114000.0,Alexandria,1,Data scientist,NA,0,0,0,0,0,1,1,0,Middle
4.0,Noblis,Reston,1996,28,Nonprofit Organization,Consulting,Business Services,$100 to $500 million (USD),"Booz Allen Hamilton, SAIC, LMI",87000,141000,114000.0,Bridgeport,0,Data scientist,NA,1,0,0,0,0,0,0,0,Corporate
4.6,Murray Resources,Houston,1988,36,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),NA,87000,141000,114000.0,The Woodlands,0,Data scientist,NA,1,1,1,1,0,0,1,0,Small
4.3,Geotab,Oakville,2000,24,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),NA,87000,141000,114000.0,Oakville,1,Data scientist,NA,1,1,1,0,0,1,0,0,Corporate
